root_re,root_im,Rmax,D_re,D_im,abs_D,lambda1_re,lambda1_im,lambda2_re,lambda2_im,relsv1,relsv2
0.3775148114965411,-0.020871653994053295,25.0,-1.635058316610897e-07,8.711814810087293e-07,8.863923114737331e-07,-0.09400178012840704,0.07339734555319015,-0.12822044209381567,-0.07339734555318785,7.305320920290712e-15,5.836450496079331e-15
0.3775148114965411,-0.020871653994053295,40.0,1.1172658627652698e-08,-6.344792805536066e-08,6.44241249480991e-08,-0.09400178012840704,0.07339734555319015,-0.12822044209381567,-0.07339734555318785,7.305320920290712e-15,5.836450496079331e-15
0.3775148114965411,-0.020871653994053295,60.0,-2.5909911695795577e-09,-9.184851578969854e-08,9.188505367039484e-08,-0.09400178012840704,0.07339734555319015,-0.12822044209381567,-0.07339734555318785,7.305320920290712e-15,5.836450496079331e-15
